Row ID,Order ID,Order Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,State,Sales per Unit,Discount _Flag,Leakage_Flag,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,,,Product Name
4327,CA-2016-153346,25/01/2016,Office Supplies,Art,9.21,3,0,2.30,New Jersey,3.07,Normal,Normal,27/01/2016,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,7060,East,OFF-AR-10000315,,,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
4328,CA-2016-153346,25/01/2016,Office Supplies,Paper,18.00,5,0,8.28,New Jersey,3.6,Normal,Normal,27/01/2016,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,7060,East,OFF-PA-10000007,,,Global Deluxe Steno Chair
9358,CA-2016-168046,25/01/2016,Office Supplies,Binders,43.12,5,0.2,15.09,New York,8.624,Normal,Normal,28/01/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,10024,East,OFF-BI-10003676,,,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
9359,CA-2016-168046,25/01/2016,Furniture,Tables,313.72,3,0.4,-99.35,New York,104.574,High Discount,Revenue Leakage,28/01/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,10024,East,FUR-TA-10001095,,,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
9360,CA-2016-168046,25/01/2016,Furniture,Furnishings,45.98,1,0,7.82,New York,45.98,Normal,Normal,28/01/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,10024,East,FUR-FU-10000747,,,"Cardinal HOLDit! Binder Insert Strips,Extra Strips"
9361,CA-2016-168046,25/01/2016,Office Supplies,Storage,428.68,7,0,0.00,New York,61.24,Normal,Normal,28/01/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,10024,East,OFF-ST-10004337,,,Xerox 1975
8613,CA-2016-146437,28/01/2016,Office Supplies,Art,39.68,2,0,10.32,California,19.84,Normal,Normal,01/02/2016,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90036,West,OFF-AR-10000588,,,Xerox 1966
2885,CA-2016-164483,30/01/2016,Office Supplies,Binders,17.46,2,0.2,5.89,California,8.728,Normal,Normal,03/02/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,94122,West,OFF-BI-10000014,,,Tuf-Vin Binders
7290,CA-2016-153661,30/01/2016,Office Supplies,Storage,305.01,9,0,76.25,California,33.89,Normal,Normal,31/01/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,94122,West,OFF-ST-10000675,,,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle"
7291,CA-2016-153661,30/01/2016,Office Supplies,Binders,50.78,2,0.2,17.77,California,25.392,Normal,Normal,31/01/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,94122,West,OFF-BI-10004781,,,Staple-on labels
7292,CA-2016-153661,30/01/2016,Office Supplies,Labels,26.01,9,0,12.22,California,2.89,Normal,Normal,31/01/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,94122,West,OFF-LA-10004689,,,"GBC Laser Imprintable Binding System Covers, Desert Sand"
7565,US-2016-166660,30/01/2016,Furniture,Chairs,435.17,4,0.2,-59.84,Washington,108.792,Normal,Revenue Leakage,01/02/2016,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,98103,West,FUR-CH-10001190,,,Newell 323
7566,US-2016-166660,30/01/2016,Furniture,Bookcases,48.58,1,0,7.77,Washington,48.58,Normal,Normal,01/02/2016,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,98103,West,FUR-BO-10000468,,,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
8176,CA-2016-114944,30/01/2016,Office Supplies,Paper,156.51,4,0.2,52.82,Illinois,39.128,Normal,Normal,04/02/2016,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,60623,Central,OFF-PA-10003892,,,Xerox 1915
8925,CA-2016-168032,30/01/2016,Technology,Phones,1439.97,4,0.2,144.00,Illinois,359.992,Normal,Normal,03/02/2016,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,61107,Central,TEC-PH-10004241,,,Staple holder
8926,CA-2016-168032,30/01/2016,Office Supplies,Binders,1.73,3,0.8,-2.68,Illinois,0.576,High Discount,Revenue Leakage,03/02/2016,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,61107,Central,OFF-BI-10000546,,,Ibico Plastic and Wire Spiral Binding Combs
8927,CA-2016-168032,30/01/2016,Furniture,Tables,626.10,3,0.5,-538.45,Illinois,208.7,High Discount,Revenue Leakage,03/02/2016,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,61107,Central,FUR-TA-10004256,,,Anker Astro 15000mAh USB Portable Charger
4999,CA-2016-129238,31/01/2016,Technology,Phones,109.59,1,0.2,8.22,California,109.592,Normal,Normal,04/02/2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,90045,West,TEC-PH-10004120,,,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
5000,CA-2016-129238,31/01/2016,Office Supplies,Paper,56.70,5,0,27.78,California,11.34,Normal,Normal,04/02/2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,90045,West,OFF-PA-10002764,,,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
5114,CA-2016-147970,31/01/2016,Office Supplies,Paper,15.55,3,0.2,5.44,Texas,5.184,Normal,Normal,02/02/2016,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,75220,Central,OFF-PA-10003936,,,BIC Brite Liner Grip Highlighters
7505,CA-2016-158043,31/01/2016,Office Supplies,Envelopes,23.36,2,0,11.68,New Jersey,11.68,Normal,Normal,04/02/2016,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,8401,East,OFF-EN-10003134,,,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base
8761,CA-2016-159891,31/01/2016,Office Supplies,Binders,1270.99,1,0,635.50,Georgia,1270.99,Normal,Normal,06/02/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,30318,South,OFF-BI-10003527,,,"Eldon Image Series Desk Accessories, Burgundy"
8762,CA-2016-159891,31/01/2016,Office Supplies,Envelopes,125.36,8,0,58.92,Georgia,15.67,Normal,Normal,06/02/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,30318,South,OFF-EN-10004483,,,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
4919,CA-2016-160304,01/02/2016,Furniture,Bookcases,173.94,3,0,38.27,Maryland,57.98,Normal,Normal,07/01/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,20877,East,FUR-BO-10004709,,,Hon Every-Day Series Multi-Task Chairs
4920,CA-2016-160304,01/02/2016,Technology,Phones,231.98,2,0,67.27,Maryland,115.99,Normal,Normal,07/01/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,20877,East,TEC-PH-10000455,,,Hon Olson Stacker Stools
5614,CA-2016-147431,02/02/2016,Office Supplies,Storage,117.96,2,0,5.90,New York,58.98,Normal,Normal,07/02/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,10011,East,OFF-ST-10003994,,,Mediabridge Sport Armband iPhone 5s
8489,CA-2016-158841,02/02/2016,Technology,Machines,8749.95,5,0,2799.98,Virginia,1749.99,Normal,Normal,04/02/2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,22204,South,TEC-MA-10001127,,,Sanford Liquid Accent Highlighters
8490,CA-2016-158841,02/02/2016,Office Supplies,Binders,36.40,8,0,18.20,Virginia,4.55,Normal,Normal,04/02/2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,22204,South,OFF-BI-10002557,,,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
8491,CA-2016-158841,02/02/2016,Furniture,Furnishings,18.69,7,0,7.10,Virginia,2.67,Normal,Normal,04/02/2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,22204,South,FUR-FU-10001731,,,Easy-staple paper
8513,CA-2016-144645,02/02/2016,Furniture,Furnishings,73.78,2,0.6,-77.47,Texas,36.892,High Discount,Revenue Leakage,08/02/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,77041,Central,FUR-FU-10003601,,,GBC VeloBinder Electric Binding Machine
8563,CA-2016-123540,04/02/2016,Furniture,Chairs,1454.90,5,0,378.27,Wisconsin,290.98,Normal,Normal,06/04/2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,53209,Central,FUR-CH-10000847,,,Dax Clear Box Frame
1278,CA-2016-148698,05/02/2016,Office Supplies,Art,86.35,3,0.2,5.40,Texas,28.784,Normal,Normal,07/05/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,77070,Central,OFF-AR-10004022,,,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
3237,CA-2016-146836,05/02/2016,Office Supplies,Storage,44.94,3,0,12.58,New York,14.98,Normal,Normal,02/05/2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,10024,East,OFF-ST-10001580,,,"Global High-Back Leather Tilter, Burgundy"
3238,CA-2016-146836,05/02/2016,Office Supplies,Binders,45.58,3,0.2,15.95,New York,15.192,Normal,Normal,02/05/2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,10024,East,OFF-BI-10000315,,,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"
5316,CA-2016-154060,05/02/2016,Furniture,Chairs,187.06,9,0.2,11.69,North Carolina,20.784,Normal,Normal,08/05/2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,27405,South,FUR-CH-10002304,,,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal
7849,CA-2016-104311,05/02/2016,Office Supplies,Storage,18.94,3,0.2,-3.79,Texas,6.312,Normal,Revenue Leakage,06/05/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,75061,Central,OFF-ST-10000321,,,Memorex Micro Travel Drive 16 GB
7850,CA-2016-104311,05/02/2016,Office Supplies,Storage,12.67,3,0.2,-3.17,Texas,4.224,Normal,Revenue Leakage,06/05/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,75061,Central,OFF-ST-10002957,,,APC 7 Outlet Network SurgeArrest Surge Protector
7851,CA-2016-104311,05/02/2016,Office Supplies,Labels,5.04,2,0.2,1.76,Texas,2.52,Normal,Normal,06/05/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,75061,Central,OFF-LA-10000973,,,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
8505,CA-2016-109400,05/02/2016,Furniture,Chairs,366.74,4,0.3,-110.02,Texas,91.686,Normal,Revenue Leakage,06/05/2016,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,79109,Central,FUR-CH-10003298,,,Laminate Occasional Tables
9851,CA-2016-158155,05/02/2016,Furniture,Furnishings,12.56,2,0,4.02,New York,6.28,Normal,Normal,06/05/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,10009,East,FUR-FU-10000732,,,Storex Dura Pro Binders
9852,CA-2016-158155,05/02/2016,Office Supplies,Binders,90.48,3,0.2,33.93,New York,30.16,Normal,Normal,06/05/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,10009,East,OFF-BI-10001670,,,O'Sullivan Plantations 2-Door Library in Landvery Oak
9853,CA-2016-158155,05/02/2016,Office Supplies,Paper,13.08,2,0,6.02,New York,6.54,Normal,Normal,06/05/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,10009,East,OFF-PA-10000533,,,Premium Transparent Presentation Covers by GBC
9854,CA-2016-158155,05/02/2016,Furniture,Furnishings,214.70,5,0,83.73,New York,42.94,Normal,Normal,06/05/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,10009,East,FUR-FU-10002253,,,Logitech Wireless Headset H600 Over-The-Head Design
2851,US-2016-128293,06/02/2016,Office Supplies,Storage,64.78,1,0.2,-12.96,Pennsylvania,64.784,Normal,Revenue Leakage,05/06/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,19120,East,OFF-ST-10000736,,,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
7211,US-2016-119046,06/02/2016,Office Supplies,Paper,30.18,3,0,13.88,Washington,10.06,Normal,Normal,06/06/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,98115,West,OFF-PA-10000246,,,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
7212,US-2016-119046,06/02/2016,Office Supplies,Binders,51.65,12,0.2,18.72,Washington,4.304,Normal,Normal,06/06/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,98115,West,OFF-BI-10001078,,,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock"
7213,US-2016-119046,06/02/2016,Office Supplies,Binders,11.23,3,0.2,3.93,Washington,3.744,Normal,Normal,06/06/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,98115,West,OFF-BI-10000138,,,PayAnywhere Card Reader
1159,CA-2016-149314,07/02/2016,Furniture,Chairs,195.18,1,0.2,19.52,California,195.184,Normal,Normal,07/07/2016,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,90004,West,FUR-CH-10002126,,,"BOSTON Ranger #55 Pencil Sharpener, Black"
8337,CA-2016-101469,07/02/2016,Office Supplies,Art,7.70,2,0,3.16,Virginia,3.85,Normal,Normal,08/07/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,22204,South,OFF-AR-10003986,,,Avery Non-Stick Binders
8777,CA-2016-102813,07/02/2016,Furniture,Chairs,528.43,5,0.3,0.00,Texas,105.686,Normal,Normal,03/07/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,77340,Central,FUR-CH-10000665,,,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
8778,CA-2016-102813,07/02/2016,Office Supplies,Paper,41.47,8,0.2,14.52,Texas,5.184,Normal,Normal,03/07/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,77340,Central,OFF-PA-10000520,,,Fellowes Super Stor/Drawer Files
5245,CA-2016-156265,08/02/2016,Furniture,Tables,136.46,2,0.2,15.35,California,68.232,Normal,Normal,04/08/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,90032,West,FUR-TA-10001691,,,"3D Systems Cube Printer, 2nd Generation, Magenta"
5246,CA-2016-156265,08/02/2016,Technology,Phones,333.58,3,0.2,33.36,California,111.192,Normal,Normal,04/08/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,90032,West,TEC-PH-10001918,,,Stacking Trays by OIC
5247,CA-2016-156265,08/02/2016,Office Supplies,Binders,12.54,2,0.2,4.70,California,6.272,Normal,Normal,04/08/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,90032,West,OFF-BI-10000285,,,Wilson Jones Standard D-Ring Binders
1408,CA-2016-130407,09/02/2016,Office Supplies,Art,75.48,2,0,19.62,New York,37.74,Normal,Normal,06/09/2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,10024,East,OFF-AR-10002240,,,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"
1409,CA-2016-130407,09/02/2016,Furniture,Furnishings,39.98,2,0,10.00,New York,19.99,Normal,Normal,06/09/2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,10024,East,FUR-FU-10001967,,,"Safco Chair Connectors, 6/Carton"
3416,CA-2016-116540,09/02/2016,Office Supplies,Fasteners,1.81,1,0,0.65,Wisconsin,1.81,Normal,Normal,02/09/2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,53711,Central,OFF-FA-10002676,,,Avery 487
3417,CA-2016-116540,09/02/2016,Office Supplies,Binders,8.26,2,0,3.88,Wisconsin,4.13,Normal,Normal,02/09/2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,53711,Central,OFF-BI-10004970,,,Ibico Ibimaster 300 Manual Binding System
5429,CA-2016-113096,09/02/2016,Office Supplies,Storage,46.53,3,0,12.10,California,15.51,Normal,Normal,04/09/2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,94122,West,OFF-ST-10003455,,,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
6763,CA-2016-144764,09/02/2016,Office Supplies,Labels,29.24,5,0.2,9.87,Illinois,5.848,Normal,Normal,08/09/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,60623,Central,OFF-LA-10000240,,,Self-Adhesive Address Labels for Typewriters by Universal
6764,CA-2016-144764,09/02/2016,Office Supplies,Storage,35.17,2,0.2,-8.35,Illinois,17.584,Normal,Revenue Leakage,08/09/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,60623,Central,OFF-ST-10002485,,,Sharp 1540cs Digital Laser Copier
6765,CA-2016-144764,09/02/2016,Technology,Machines,1362.90,3,0.3,-19.47,Illinois,454.3,Normal,Revenue Leakage,08/09/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,60623,Central,TEC-MA-10003230,,,Carina Double Wide Media Storage Towers in Natural & Black
6937,CA-2016-129847,09/02/2016,Furniture,Furnishings,84.27,2,0.6,-75.84,Illinois,42.136,High Discount,Revenue Leakage,04/09/2016,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,60653,Central,FUR-FU-10000277,,,GBC Twin Loop Wire Binding Elements
7078,CA-2016-106950,09/02/2016,Office Supplies,Binders,22.91,7,0.7,-17.57,North Carolina,3.273,High Discount,Revenue Leakage,06/09/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,28205,South,OFF-BI-10000014,,,Things To Do Today Pad
7079,CA-2016-106950,09/02/2016,Office Supplies,Appliances,309.46,9,0.2,34.81,North Carolina,34.384,Normal,Normal,06/09/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,28205,South,OFF-AP-10000159,,,Newell 314
7080,CA-2016-106950,09/02/2016,Office Supplies,Art,19.46,4,0.2,3.40,North Carolina,4.864,Normal,Normal,06/09/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,28205,South,OFF-AR-10003560,,,Bevis 36 x 72 Conference Tables
7081,CA-2016-106950,09/02/2016,Furniture,Tables,472.52,3,0.4,-149.63,North Carolina,157.506,High Discount,Revenue Leakage,06/09/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,28205,South,FUR-TA-10001768,,,Harmony Air Purifier
7082,CA-2016-106950,09/02/2016,Technology,Accessories,1012.68,3,0.2,303.80,North Carolina,337.56,Normal,Normal,06/09/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,28205,South,TEC-AC-10002049,,,Nokia Lumia 521 (T-Mobile)
7083,CA-2016-106950,09/02/2016,Office Supplies,Binders,17.22,5,0.7,-12.63,North Carolina,3.444,High Discount,Revenue Leakage,06/09/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,28205,South,OFF-BI-10003166,,,KI Conference Tables
8179,CA-2016-166429,09/02/2016,Technology,Copiers,999.98,2,0,449.99,Washington,499.99,Normal,Normal,08/09/2016,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,98198,West,TEC-CO-10002095,,,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
8679,CA-2016-112739,09/02/2016,Office Supplies,Binders,8.61,8,0.8,-13.34,Texas,1.076,High Discount,Revenue Leakage,07/09/2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,77070,Central,OFF-BI-10001132,,,"Rogers Jumbo File, Granite"
8680,CA-2016-112739,09/02/2016,Technology,Accessories,159.56,5,0.2,33.91,Texas,31.912,Normal,Normal,07/09/2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,77070,Central,TEC-AC-10001714,,,Samsung Galaxy Mega 6.3
9069,CA-2016-106278,09/02/2016,Furniture,Chairs,215.98,3,0.2,-2.70,Washington,71.992,Normal,Revenue Leakage,05/09/2016,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,98198,West,FUR-CH-10003061,,,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
9070,CA-2016-106278,09/02/2016,Office Supplies,Envelopes,65.94,3,0,30.99,Washington,21.98,Normal,Normal,05/09/2016,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,98198,West,OFF-EN-10003567,,,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
9233,CA-2016-126732,09/02/2016,Furniture,Furnishings,94.68,9,0,31.24,California,10.52,Normal,Normal,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,90036,West,FUR-FU-10001889,,,"Eldon Regeneration Recycled Desk Accessories, Smoke"
9234,CA-2016-126732,09/02/2016,Office Supplies,Storage,23.67,3,0,0.95,California,7.89,Normal,Normal,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,90036,West,OFF-ST-10000321,,,"Ampad Evidence Wirebond Steno Books, 6"" x 9"""
9235,CA-2016-126732,09/02/2016,Technology,Phones,1091.17,4,0.2,68.20,California,272.792,Normal,Normal,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,90036,West,TEC-PH-10001530,,,Faber Castell Col-Erase Pencils
9236,CA-2016-126732,09/02/2016,Office Supplies,Art,18.69,7,0,5.23,California,2.67,Normal,Normal,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,90036,West,OFF-AR-10004752,,,Laser & Ink Jet Business Envelopes
9237,CA-2016-126732,09/02/2016,Furniture,Tables,568.73,3,0.2,28.44,California,189.576,Normal,Normal,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,90036,West,FUR-TA-10001539,,,Tenex Chairmats For Use With Carpeted Floors
9238,CA-2016-126732,09/02/2016,Office Supplies,Binders,7.31,1,0.2,2.56,California,7.312,Normal,Normal,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,90036,West,OFF-BI-10001553,,,Vtech CS6719
2993,CA-2016-134376,10/02/2016,Office Supplies,Appliances,61.44,3,0,16.59,New York,20.48,Normal,Normal,06/10/2016,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,10024,East,OFF-AP-10004532,,,Recycled Pressboard Report Cover with Reinforced Top Hinge
4513,CA-2016-118969,10/02/2016,Office Supplies,Binders,54.79,6,0.7,-40.18,Arizona,9.132,High Discount,Revenue Leakage,03/10/2016,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,85023,West,OFF-BI-10002429,,,GBC Premium Transparent Covers with Diagonal Lined Pattern
6826,CA-2016-118689,10/02/2016,Office Supplies,Storage,32.48,2,0,4.87,Indiana,16.24,Normal,Normal,09/10/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,Central,OFF-ST-10001558,,,Polycom SoundPoint Pro SE-225 Corded phone
6827,CA-2016-118689,10/02/2016,Technology,Copiers,17499.95,5,0,8399.98,Indiana,3499.99,Normal,Normal,09/10/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,Central,TEC-CO-10004722,,,"Bevis Round Conference Table Top, X-Base"
6828,CA-2016-118689,10/02/2016,Office Supplies,Binders,735.98,2,0,331.19,Indiana,367.99,Normal,Normal,09/10/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,Central,OFF-BI-10004600,,,Cardinal EasyOpen D-Ring Binders
6829,CA-2016-118689,10/02/2016,Office Supplies,Binders,34.37,7,0,16.84,Indiana,4.91,Normal,Normal,09/10/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,Central,OFF-BI-10003712,,,Xerox 2000
6830,CA-2016-118689,10/02/2016,Office Supplies,Art,33.96,2,0,9.51,Indiana,16.98,Normal,Normal,09/10/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,Central,OFF-AR-10001958,,,Hewlett-Packard Deskjet D4360 Printer
1480,US-2016-108455,12/02/2016,Office Supplies,Paper,25.92,4,0,12.44,California,6.48,Normal,Normal,08/12/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,94122,West,OFF-PA-10002262,,,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
1481,US-2016-108455,12/02/2016,Office Supplies,Paper,40.46,7,0,19.83,California,5.78,Normal,Normal,08/12/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,94122,West,OFF-PA-10002464,,,Staples in misc. colors
1482,US-2016-108455,12/02/2016,Office Supplies,Storage,33.87,3,0,8.81,California,11.29,Normal,Normal,08/12/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,94122,West,OFF-ST-10002214,,,"GBC Velobind Prepunched Cover Sets, Regency Series"
5908,US-2016-113985,12/02/2016,Office Supplies,Binders,24.70,2,0.2,9.26,California,12.352,Normal,Normal,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,95123,West,OFF-BI-10002353,,,Tennsco Regal Shelving Units
5909,US-2016-113985,12/02/2016,Office Supplies,Appliances,59.70,3,0,26.87,California,19.9,Normal,Normal,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,95123,West,OFF-AP-10001303,,,Airmail Envelopes
5910,US-2016-113985,12/02/2016,Furniture,Furnishings,14.52,3,0,5.66,California,4.84,Normal,Normal,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,95123,West,FUR-FU-10003026,,,DAX Wood Document Frame.
5911,US-2016-113985,12/02/2016,Office Supplies,Binders,104.18,3,0.2,33.86,California,34.728,Normal,Normal,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,95123,West,OFF-BI-10000632,,,Mediabridge Sport Armband iPhone 5s
6468,CA-2016-163804,12/02/2016,Office Supplies,Storage,2079.40,5,0,582.23,Rhode Island,415.88,Normal,Normal,08/12/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,2908,East,OFF-ST-10000142,,,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
6469,CA-2016-163804,12/02/2016,Technology,Phones,629.95,5,0,176.39,Rhode Island,125.99,Normal,Normal,08/12/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,2908,East,TEC-PH-10000441,,,GBC Standard Therm-A-Bind Covers
6470,CA-2016-163804,12/02/2016,Furniture,Furnishings,72.42,6,0,23.90,Rhode Island,12.07,Normal,Normal,08/12/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,2908,East,FUR-FU-10004864,,,Google Nexus 5
6696,US-2016-155103,12/02/2016,Office Supplies,Binders,415.18,3,0.2,134.93,New York,138.392,Normal,Normal,07/12/2016,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,10024,East,OFF-BI-10004318,,,Acco Hanging Data Binders
